position_type,company_type,hashedid,,,,,,,,,,,,,
misc,misc,0ff8fd2a6174a88fd16ae0adfe913d4025e5fdfd,,,,,,,,,,,,,
engineer,tech,1ff50aa228cdd7a1df9c860ec247a4ba49b2bbb8,,,,,,,,,,,,,
Unknown,Unknown,92d026dcaa08e2bf1517e3b54f4a0a192db0418d,,,,,,,,,,,,,
executive_or_management,consulting,844219863d7574dbb5ef7fa5c92dcfb330dace99,,,,,,,,,,,,,
executive_or_management,tech,753f54ca9b8741babf27708ee3c97da6c444271b,,,,,,,,,,,,,
engineer,tech,8d7cc1d1eb631080561972333e8ea59059da78b4,,,,,,,,,,,,,
education,nonprofit_ngo,a109347224f95f7536a3caec74d53565e14bbec5,,,,,,,,,,,,,
marketing_sales,tech,0b2351087ab6121dccc7858961298094c4c3968b,,,,,,,,,,,,,
operations_supplychain,tech,bddc7c7e6966f72550f1d929340bcb89a046a4fa,,,,,,,,,,,,,
executive_or_management,consulting,7dcae97485f475cc47c7d35c76d341655ec221ac,,,,,,,,,,,,,
Unknown,Unknown,63134d12e09d415aa1dff363b192aa36075cc17f,,,,,,,,,,,,,
executive_or_management,tech,305f3d05d381d46607a448d96fca1d9075a412a1,,,,,,,,,,,,,
engineer,tech,538d78493d87bdc059b30ee1a8d9a72c09c14c12,,,,,,,,,,,,,
executive_or_management,finance,2cbb2f59fff13ad20f8ad09577ecfaf403a5e7a2,,,,,,,,,,,,,
executive_or_management,tech,0688e61b436ee3ac12257607482d7898b19ac97d,,,,,,,,,,,,,
marketing_sales,tech,4af499f19b9e018f0f02b5d646ee7e2d8f4af2b5,,,,,,,,,,,,,
executive_or_management,tech,afa8d7de488f2ddec7214978b49b05e34f01d1e2,,,,,,,,,,,,,
engineer,tech,0a63daf54fd37e84a225bc3db008cb8c569fe3e5,,,,,,,,,,,,,
engineer,tech,41a7353b8416098776a9993050733e5ea428380a,,,,,,,,,,,,,
executive_or_management,misc,0f6239bf8dc632ad857a669b8d55e19ec3e329fb,,,,,,,,,,,,,
executive_or_management,tech,e5a37384b7c497b258a6dbda811fba38644b82a3,,,,,,,,,,,,,
engineer,tech,7007f561ba69c98b06ea3bb95ac17c4f0ed5d960,,,,,,,,,,,,,
finance,tech,fb141173bd5fc3b392277f5af773e6ddeb537585,,,,,,,,,,,,,
misc,government,b84ee88f0da9235c663a104c65d9ef47dc199905,,,,,,,,,,,,,
education,education,8e2ddc966902f92055f26816b0fded14fd8ff0b2,,,,,,,,,,,,,
misc,misc,873774f284aa30a19b187eeb127b4ccd5addf190,,,,,,,,,,,,,
Unknown,misc,0379a9b70ad0f2270af9f77d2b4429c92c126f98,,,,,,,,,,,,,
misc,tech,a1503255a97d17baae494a7862a1993cd0793ef0,,,,,,,,,,,,,
executive_or_management,consulting,f05e1a075b0218cc7f857a86d6ada23f358b6907,,,,,,,,,,,,,
executive_or_management,consulting,0921a7bde167696c7b64b6003ce018b09aa25648,,,,,,,,,,,,,
marketing_sales,tech,f434beb7a6ab000ac287d59e32bf7389729800c7,,,,,,,,,,,,,
misc,misc,9127e0fb9547c3c0ee258b2097bd86d5cb7aa1d7,,,,,,,,,,,,,
executive_or_management,tech,76e92dd0a268f521772d894301dc0f954aa2a0ce,,,,,,,,,,,,,
marketing_sales,tech,e579a5db5be9e66a36b33330bf96ccc123f2f71c,,,,,,,,,,,,,
executive_or_management,misc,556a7ac644d54f75e5fbf670f945259272126887,,,,,,,,,,,,,
misc,misc,f00d1574d23301112173b9c85f5e16d6fe00838d,,,,,,,,,,,,,
executive_or_management,tech,3da6f8b07901c5fcdd23da72e76dd60f1f0fe067,,,,,,,,,,,,,
executive_or_management,finance,050723b643a7ae6c7985ad3c394f439a0c9264de,,,,,,,,,,,,,
executive_or_management,tech,1a81757844699383699bc7f4001c2841cbb3f72e,,,,,,,,,,,,,
misc,misc,f08aa3a0dab018faf7312f50fe42c20159bd7e7b,,,,,,,,,,,,,
misc,misc,20e53a53a9875ce3c1beeac367c52699f69772ef,,,,,,,,,,,,,
marketing_sales,tech,53c3d97c62d26b2d1bf97d39699476a01b70cb66,,,,,,,,,,,,,
marketing_sales,tech,925ab1d3380e6deaba44f83c2d3a997d425e32b5,,,,,,,,,,,,,
engineer,tech,a25f06239c13b4398c99f041b68d4b6cc6fabcc9,,,,,,,,,,,,,
misc,education,e9cbaf39afc260a4685d48787420496910d4e06b,,,,,,,,,,,,,
executive_or_management,tech,cf781286bfa5c48b05cd5afb14ca076f811386e8,,,,,,,,,,,,,
executive_or_management,legal,32a80a6ca5c347f29bd6c668acaec2a9d15fb644,,,,,,,,,,,,,
engineer,tech,042a9c765ed4499d0b858ffb8031c77f5287b4b2,,,,,,,,,,,,,
executive_or_management,misc,ebd8445b6472169ff0bb21dee012b28b31919f1a,,,,,,,,,,,,,
executive_or_management,finance,f7f707fab37f42153b3705e834ebb362f74b1f64,,,,,,,,,,,,,
engineer,tech,1c2d94b98677eb47b96338c7dba27a69b580950a,,,,,,,,,,,,,
misc,Unknown,d48adedec67322ce17b004684e390d536a057fd8,,,,,,,,,,,,,
executive_or_management,tech,f1fe2009c30858a394319e58e38c82dec2279823,,,,,,,,,,,,,
executive_or_management,consulting,d6e426a0483c073e9aed283735f9a97dc428fd05,,,,,,,,,,,,,
finance,tech,4ff171ac2ac93ad29b3dbb6f368b287423075c20,,,,,,,,,,,,,
education,education,f382b12adc2932ebe3bd19a6cf76e93f3a130bd7,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,12663b8d4dfe44531bb31c5a1eda191787fba57e,,,,,,,,,,,,,
misc,consulting,068a6ace0a7036aca99d42426fa414a51a4c14a6,,,,,,,,,,,,,
executive_or_management,tech,b9cc38a2a01c34f6b8e6f683c49e8d9d35543216,,,,,,,,,,,,,
engineer,tech,e568e9f772bac599170bc31f9be7ccb6f7ad141f,,,,,,,,,,,,,
executive_or_management,misc,fb559e9d7d8ede005e83590f77ee0af41dd60b4c,,,,,,,,,,,,,
operations_supplychain,tech,571ace8c081774dc985dba0d6fe08a3d780bd54a,,,,,,,,,,,,,
misc,finance,907578a5772a0bfa50a6d31c9c72a92921f27257,,,,,,,,,,,,,
executive_or_management,legal,0032becff35eecee833acf31e265593b3fff9a3d,,,,,,,,,,,,,
misc,tech,5b9b0d37a65cad3997647b88ddebc79a04412911,,,,,,,,,,,,,
executive_or_management,consulting,31f76f9d45ac78a85999a83dbad485a7591d59f2,,,,,,,,,,,,,
executive_or_management,misc,b072c006cffdfff336ca69f9cd26376a5b35eb13,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,67eaa96b74e2550b76848d57cf019c6014031565,,,,,,,,,,,,,
executive_or_management,misc,13ebd1974275fc4e28f1574e3dc5b544abd70f34,,,,,,,,,,,,,
misc,consulting,62a65d6d7ea3631d8791b7066eaef540f074febd,,,,,,,,,,,,,
engineer,misc,22a085c72d39b5c68246b91583df48ec45fa54d4,,,,,,,,,,,,,
engineer,tech,186b0d6c7ca8457f480ffd94f7499ec49386ddb8,,,,,,,,,,,,,
executive_or_management,education,7f2e1ceb32c7eca2f2b6e918028359d95df7038f,,,,,,,,,,,,,
marketing_sales,tech,c5226140abb951627df39eef314a7bb8364dcb16,,,,,,,,,,,,,
marketing_sales,tech,ccb73e84661b8d0a1700c7aafc4d84ea120db8e9,,,,,,,,,,,,,
operations_supplychain,tech,5fb5d4c373ba02678b96e46584710cf8dc6029bc,,,,,,,,,,,,,
executive_or_management,tech,86180a93c3a3712862f97764a829df79f4b880f1,,,,,,,,,,,,,
executive_or_management,misc,340d88b2cf3ce3c37cb3cf24d41b1cc31dae89e4,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,e5f7a2f54926057afb57422361929a1c549e12fb,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,cfc27f6abdc45f78a745e9cecb7ad5603772c726,,,,,,,,,,,,,
engineer,tech,90876ef6ad4269c9457e5e13ffc394964a0ea82a,,,,,,,,,,,,,
executive_or_management,tech,61f4c6bf0a04eec87d62ddb974fced2767546968,,,,,,,,,,,,,
executive_or_management,tech,6b4cbc90304e684caf212f4321dd6eca90004d1d,,,,,,,,,,,,,
misc,tech,2ba824d62b911b61da592f45cccd5a2dbf99e76c,,,,,,,,,,,,,
engineer,tech,eb85045dd8bbad739ee81eb0616ece2bd780c896,,,,,,,,,,,,,
engineer,tech,16b7524de336f3080791765045fa8a79beaa9947,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,3e4b698574661c110e5d0669e80ce211879c8ec3,,,,,,,,,,,,,
executive_or_management,tech,46cbf9c90a0051930e85e2a8c89589936e59ade6,,,,,,,,,,,,,
executive_or_management,misc,ab599a2395426ebc25fe1fb38be7ec2b98bd53a6,,,,,,,,,,,,,
executive_or_management,consulting,fc6a99ea6379faccaf6f59bfabd061b47d513870,,,,,,,,,,,,,
executive_or_management,tech,12249a256603abd95e512456c31920265db14e61,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,2a824e3ec482ccdc99b84097f77d03f1f17e402b,,,,,,,,,,,,,
marketing_sales,tech,7462690cb7cadd1436bced2dfb3aff91a251f154,,,,,,,,,,,,,
engineer,tech,d96124ed3ddcd941f821bd2485222940df39f29e,,,,,,,,,,,,,
engineer,misc,d6728910536a2cb139551a906717214099ecd6fe,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,437ebae6c07480fd974017d952c877748f7a0df5,,,,,,,,,,,,,
executive_or_management,misc,5464994439fcefc26ae5b7152b744d22e1fc6203,,,,,,,,,,,,,
engineer,tech,1c15f164fc73d0c2f5109aa90cc165c455618b3a,,,,,,,,,,,,,
executive_or_management,tech,92b3d54df9c8d1e3c6a62720d412681d9465ca40,,,,,,,,,,,,,
executive_or_management,finance,0a5a0260eb40d9d28739318c9eb0240ace25f541,,,,,,,,,,,,,
marketing_sales,tech,a749fa4bedd9892ca493faf9dfd624b1d6bbd33c,,,,,,,,,,,,,
executive_or_management,tech,3f6bff8b90d4ebd01624eb834046c031f516dcc2,,,,,,,,,,,,,
misc,nonprofit_ngo,516cdddd325d058c49cee0ecc891e64ebb06b893,,,,,,,,,,,,,
marketing_sales,misc,417e4250af83c4314723b43d0d8db50580a2087f,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,58dc1b88991ca13b786219a7e151bd50de16fd9c,,,,,,,,,,,,,
executive_or_management,misc,1666b99f6934f9171c9d7ab0ec4f570dbbb5e3a9,,,,,,,,,,,,,
engineer,tech,f2d3fba13ac9884ebeb49428f10b8eafc950c97b,,,,,,,,,,,,,
misc,misc,e0df8973abdbf79afc95b74d072e1283dec34789,,,,,,,,,,,,,
misc,misc,88778627ede7af8a22a8e1f5d02ee6fc16e7e823,,,,,,,,,,,,,
executive_or_management,finance,4bb324252a6dad4b8c076d931319bc052fb7e5d3,,,,,,,,,,,,,
misc,misc,2d1b6ad6668071f004d5cfa130e215359d8cad11,,,,,,,,,,,,,
engineer,misc,8135a192e03d1575ceabab4e9e279b90ceeb9dd2,,,,,,,,,,,,,
executive_or_management,finance,03d278181e00c782d4396f09c54ba16faf53e91d,,,,,,,,,,,,,
misc,misc,cb1ac319a3c41e2a1c6fa2e269dcebce0e0bb33e,,,,,,,,,,,,,
engineer,tech,de6978f8bc63bcc2d987a357c7340dd6302e11f0,,,,,,,,,,,,,
marketing_sales,tech,e87eac6b46297969967c64e1d098b20c8c515a9b,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,7a94ab52cfe3521136557cfe3bcd47f4d690e31d,,,,,,,,,,,,,
misc,consulting,625b621a23a522ee4a35bfe15787beac367d45ec,,,,,,,,,,,,,
executive_or_management,tech,85d06109a3ebb229d1d2300a0b883ecc0d17ce2e,,,,,,,,,,,,,
marketing_sales,tech,b1724f20b6aa521b9c1d1cf08a05fe8f9af1dee3,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,4cc914049b5eac29469b1e600e8d7f062a14cd5a,,,,,,,,,,,,,
misc,consulting,03b9bce79fa09d358375a643596d1b63fe8a6a4f,,,,,,,,,,,,,
executive_or_management,tech,01355f22987b0679d29d2d47ad875d6e5fdffabb,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,5dc7e4b3f3c3d68bbd1615f38237d39be1ee5895,,,,,,,,,,,,,
Unknown,Unknown,6654bb63364677015d2ee72415e94346ce0e4184,,,,,,,,,,,,,
marketing_sales,tech,7f9440d4f004f40a5ac56554da99004257d09b32,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,66bcfb77f903ae1c1ff8d2117f6791599fad78e6,,,,,,,,,,,,,
executive_or_management,tech,5bd7a5c312b2b4c8f05e20da971df7add381f0a6,,,,,,,,,,,,,
executive_or_management,misc,5b3652f898c011d07c9ad955034a73dfc58aec2b,,,,,,,,,,,,,
engineer,supplychain_manufacturing,43b4cf0709aeeb67d9693c4c40b0d3881486d1cb,,,,,,,,,,,,,
executive_or_management,consulting,8917d48dad0e71af461241e4827ba86c2ff37b06,,,,,,,,,,,,,
executive_or_management,finance,e4504b09776d26b385b0a3cfada58d2418a51b4e,,,,,,,,,,,,,
executive_or_management,misc,2f2aae12864eb8e5089be85c3260082cbdb43820,,,,,,,,,,,,,
engineer,tech,f7dabd0def35403de80f597697984c20a0fe26c1,,,,,,,,,,,,,
executive_or_management,consulting,e2bdf7a8fb0f0dcf2e26f061773496c18ddf867a,,,,,,,,,,,,,
executive_or_management,misc,5a30340de9702adbc3aade35584588efc5792e83,,,,,,,,,,,,,
executive_or_management,tech,60a86180763596f7dc0e651e43771b0855ff0960,,,,,,,,,,,,,
marketing_sales,consulting,fb6262c2dafedda1669edb30f0794064d890e05b,,,,,,,,,,,,,
finance,tech,79216cf6989c0662eae2ee28a9af09f4c4d8cddf,,,,,,,,,,,,,
marketing_sales,tech,f28eaf1025e9ae4ef30c68595e6318b857a0cd19,,,,,,,,,,,,,
executive_or_management,consulting,10d8c05f5efb42e0462e3c314db799207e43109c,,,,,,,,,,,,,
executive_or_management,misc,6eb8fc7e6ae4f624a67b6aad5f7f2ae99ffa75f1,,,,,,,,,,,,,
marketing_sales,tech,cee28d037ddf2ce646e64967b5796caad4fb8ddd,,,,,,,,,,,,,
engineer,tech,09fa2e8be0b276d1730929a582319700d7cf6453,,,,,,,,,,,,,
executive_or_management,tech,e43b725ea133c91125f8f0df7dda6f6d83fec757,,,,,,,,,,,,,
executive_or_management,finance,81a8cfe078235efac23fc9982a78eaaffe46f861,,,,,,,,,,,,,
education,education,d67a85fadd853474d73c645bda03429834503494,,,,,,,,,,,,,
engineer,tech,c2ecb38fb112f8fd19f44c13299a4ea6d4886105,,,,,,,,,,,,,
marketing_sales,tech,6525d394ca91642afbed6269560070cab4eabe4d,,,,,,,,,,,,,
misc,misc,adc2f0c8c9d69af6404e4018c56905eadf0804ff,,,,,,,,,,,,,
executive_or_management,tech,513175bdc74ddbd4cb1201b95a6a6a6f6aebf7cb,,,,,,,,,,,,,
operations_supplychain,tech,cd4cc4d069b09a579f1123bca093252829f980f5,,,,,,,,,,,,,
misc,consulting,36a76eaa47f14c0248eac963bade1b153ca73c1a,,,,,,,,,,,,,
Unknown,tech,56e7963e3e9d5c32841bb5d1af1c20da2026b066,,,,,,,,,,,,,
engineer,consulting,9bfa001928f61f9999c57e715d4a6a218bf9dc16,,,,,,,,,,,,,
misc,consulting,a7a318579d7ba5b575ef7afd33148bfe9c45cd0b,,,,,,,,,,,,,
engineer,consulting,95648b7a87f3262e517a0ae7665e410ebf61bf07,,,,,,,,,,,,,
engineer,tech,f8516f1c05d9b2e471ad3d697e78b82ca9841e36,,,,,,,,,,,,,
executive_or_management,consulting,cde15d4fec5afaaf7e49e8168e04931bfc62054d,,,,,,,,,,,,,
executive_or_management,misc,c963c393cbe6285b15e6cfed8c79a0073db63acf,,,,,,,,,,,,,
misc,tech,c9f9178466fa9b307b738c12c72aca1e5e8d1e1c,,,,,,,,,,,,,
executive_or_management,tech,c0cfc3fae57bc0d5366f0c6782034c43ee1c1b25,,,,,,,,,,,,,
engineer,tech,256409a09fc962007c27e349b94b3166a99e8853,,,,,,,,,,,,,
finance,tech,8010b289efc6ae4683dfd396b0ff21a3c1a69879,,,,,,,,,,,,,
executive_or_management,misc,f2e870a910527d5029efd5ab8979ab6b604bfd2f,,,,,,,,,,,,,
executive_or_management,tech,4aa6b06b01abb7a6c6ec24bab47d93c2651bd773,,,,,,,,,,,,,
executive_or_management,finance,51f67529355c834081827785180df68a4081df63,,,,,,,,,,,,,
Unknown,Unknown,5c447fce5769280c2443c07d002a76d3a79588ac,,,,,,,,,,,,,
marketing_sales,tech,cc8beab3e03b90a1c520754839464cf95c75ef74,,,,,,,,,,,,,
finance,finance,f7cd3b475aa11723ae1c7f570851dd6c9f453b97,,,,,,,,,,,,,
misc,tech,406235d20d90783c128934edd0f21eaef14e9735,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,d2c3615c36ff3abf8a3dc54149ab1d05a3331f58,,,,,,,,,,,,,
executive_or_management,finance,a92ddfbad17e5480a04241b9b0639e2ffab8568e,,,,,,,,,,,,,
misc,tech,b6ea9d83efed260d384ac9730e7e0bada6ab8a18,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,c01031bb76a05fa2925f0544498b7ba47f770bd1,,,,,,,,,,,,,
education,education,8f5a9fab6d31610edcc00aa8155b9895a8490dc6,,,,,,,,,,,,,
finance,tech,acae8bb0f160873b40540d006cf21412e31c6fa2,,,,,,,,,,,,,
executive_or_management,tech,5de65c618a766bb9bacf4fc90da97a2918c584a5,,,,,,,,,,,,,
executive_or_management,tech,6f02537cc2ab40acbaa62c3c04b54ca162a74cf4,,,,,,,,,,,,,
executive_or_management,consulting,afe7371d8defdc3f5e9fba19b664c8b1cda11a80,,,,,,,,,,,,,
legal,tech,41e2a0b7d87c415c04bb6ec25081b78fbedcac9a,,,,,,,,,,,,,
marketing_sales,tech,88347bdc9840aa83311597b00fc61af8b7431d2c,,,,,,,,,,,,,
engineer,tech,83312c0294f010c3709e419920981261d41ce56a,,,,,,,,,,,,,
engineer,education,edb00931a052ebbf688b4e7ecd89feb1493fca95,,,,,,,,,,,,,
operations_supplychain,misc,860ec12c9f4471619705d080227a8503b60baa39,,,,,,,,,,,,,
marketing_sales,misc,64c001a2b18a0e1e95529cecd9c32693ab205e36,,,,,,,,,,,,,
executive_or_management,misc,3d1beeaf04617a03d1335bf8eacdc1e437975d18,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,18b334cbe649acbb485de6ad0f6adda39b9d6f76,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,2f1f7ef698394da7d9c3246dc8c249c2f8bcfc1d,,,,,,,,,,,,,
misc,government,8c7fd21ee73d360fb25fbb0d57106d6b43252716,,,,,,,,,,,,,
misc,supplychain_manufacturing,2407f8f606a4183546c86bc0e5dace752d33b66c,,,,,,,,,,,,,
executive_or_management,misc,3708ed801bb3384f91cb6837acbc2d849ba7461a,,,,,,,,,,,,,
misc,misc,e8d0e36b4e733891df3dcfc601d47cd5540d7bb5,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,3048a6760c5af8e484bc81121b99efde5d6ca0b9,,,,,,,,,,,,,
engineer,tech,14700a225e6b651d9c88cb1f512ea51aa9183a3d,,,,,,,,,,,,,
executive_or_management,tech,e460e3b886a21e093964dfc860520c4244e7c0d9,,,,,,,,,,,,,
education,education,c01681bf1360836267ff5c4284e590491e9fe1d4,,,,,,,,,,,,,
misc,tech,72d1a265556cdf82abb0a2dbb5884443c8c315ac,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,b82885390ae28196e3843d9160d155e9a9acbf17,,,,,,,,,,,,,
operations_supplychain,tech,75420bd4c3f49dfc3fc17eab5a66fa39b96e995f,,,,,,,,,,,,,
misc,tech,28ef84699563c1f53cd02d095370f74e0b356fc9,,,,,,,,,,,,,
executive_or_management,tech,dccf56c8494753482e2b76127d2cd7e7fd33eb0f,,,,,,,,,,,,,
engineer,tech,ec9bcee1570c7d8fbdff1b62e4765e889c0b6e51,,,,,,,,,,,,,
marketing_sales,misc,f3fcc64cbbf91d41321e643cd974162604a2794d,,,,,,,,,,,,,
misc,consulting,60d584cfb275e81f300bde8349b9e4a1e53703ce,,,,,,,,,,,,,
misc,government,c5452f3376625230a69ced389d3817c199d24c6c,,,,,,,,,,,,,
executive_or_management,consulting,e0257fd1762180dcd6c327ff43772c171d8afa23,,,,,,,,,,,,,
misc,consulting,3b1dda90b42e621af5785a9ae577fdb67e8e7786,,,,,,,,,,,,,
operations_supplychain,tech,feb6368771d0e74e3b5f53becd0079a9ceaab6da,,,,,,,,,,,,,
operations_supplychain,tech,6ff57b33ecf7bc5b8496d010520da38d234e16d2,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,f6d7fca4bca47e6f6151e52b7a72f4dbd8c453d8,,,,,,,,,,,,,
executive_or_management,misc,e70487ee841def2f2bf2caa84f7188f6e6552c66,,,,,,,,,,,,,
finance,misc,0417139447d4504eea0d4e9d59232aff2b2f9707,,,,,,,,,,,,,
engineer,tech,b7ace142457f9a887520c2fae9d32deca0d1ffd0,,,,,,,,,,,,,
executive_or_management,misc,eaa421871a75f0a54fa28776ba96b33c7940dc5f,,,,,,,,,,,,,
engineer,tech,f33539ff2fa05875ac50772d0b37c02de8d79964,,,,,,,,,,,,,
marketing_sales,consulting,a10893d6ce9a7f12e9fe82175cc5bf8a232939f7,,,,,,,,,,,,,
executive_or_management,consulting,57c20f439ae152eb41de704cc9466b7a1bce852b,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,9921ae7c5c23f87167e893128cf1a1e484299cab,,,,,,,,,,,,,
engineer,misc,27cd40adedcc45c601fdbc4884dc89e0bdbe9f22,,,,,,,,,,,,,
executive_or_management,tech,f5573322a539d42e6e1d7391079e6f620be0ebb3,,,,,,,,,,,,,
marketing_sales,tech,c7d3fa09e9493843c619753c8b61c2be580d8030,,,,,,,,,,,,,
operations_supplychain,nonprofit_ngo,44b99564e1807ff134ca8d40ac1499c4e0c71b9a,,,,,,,,,,,,,
executive_or_management,misc,1ce8008c8e384f0e2c6202bc35cceab1aee48664,,,,,,,,,,,,,
executive_or_management,misc,b6882b4f1dc823471ac7d0a34ada845be1adf738,,,,,,,,,,,,,
Unknown,tech,8a688087ad5469544ad61c6e0b578ce7e2300152,,,,,,,,,,,,,
engineer,tech,6ea0cad4c13a1d28496527cdae24100ee53c22fd,,,,,,,,,,,,,
executive_or_management,consulting,ec6c32445c1cc7eb8d855e57d91264149d604959,,,,,,,,,,,,,
executive_or_management,tech,dda36e3cfeadef2b756b9df0430f8c2d375faf43,,,,,,,,,,,,,
executive_or_management,tech,e12b6eb982fa310e638853da4b39835ce9feae6b,,,,,,,,,,,,,
engineer,government,e8fc54c2a2f599d6652e2f5c043f29d4182b339b,,,,,,,,,,,,,
executive_or_management,Unknown,5a0f34fbab06e33a5dc0825f3fe072090106b115,,,,,,,,,,,,,
executive_or_management,misc,6f9d768dbc0e2c6562b4d8d31cf5fee38017c1c6,,,,,,,,,,,,,
misc,nonprofit_ngo,98c92c34ac6f840df754220821aa77637bb3c791,,,,,,,,,,,,,
operations_supplychain,tech,f34ae12724d4f5def83b8d67140e802b2c88f04d,,,,,,,,,,,,,
executive_or_management,finance,3ff92ae5b5f06c71a099160f6e5a0e4f511f3735,,,,,,,,,,,,,
engineer,tech,38b72357a35a2c8ef27e32c64cbaa03479d25969,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,d2ecbd70c6ea65eedc87473a41fa83c74eb0767a,,,,,,,,,,,,,
misc,supplychain_manufacturing,7c88709da711e355776b8e65ebcc4005015540e3,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,2655f397c55eb9a6f3f81c2c013f13bf1b11f9bd,,,,,,,,,,,,,
misc,consulting,3ca2913fa6d1d6f9ce119888a90cb754fb494c08,,,,,,,,,,,,,
executive_or_management,misc,cd76aff5910cb32ded03a0ffa89d95662a253f82,,,,,,,,,,,,,
engineer,tech,50c5d0a4ee5ced04c253ea122ea108d7db0ed5f3,,,,,,,,,,,,,
engineer,tech,9a5adfcb2760a420063d8eb01801de5d6ea2e930,,,,,,,,,,,,,
executive_or_management,tech,5232e72ddc05c5e4db7476f94ce33b32c9b2570d,,,,,,,,,,,,,
executive_or_management,tech,d3f038d9842b18d8c287cc133e987daa020adf84,,,,,,,,,,,,,
engineer,tech,b83e4bb20d34ebbce7af286d21af1b086718c38b,,,,,,,,,,,,,
misc,misc,6196c11ce8c5cd6d3a7e6504a7356f8fe62221a6,,,,,,,,,,,,,
engineer,tech,7422327db0a5cb644b56c312a13d108f07ab294b,,,,,,,,,,,,,
finance,finance,93849cb10bb3b4fc046b29fa65392eef53549849,,,,,,,,,,,,,
misc,misc,0106f003cfeac5c1a0543f9c7d994aefdcec1e0c,,,,,,,,,,,,,
misc,consulting,cdde8b46ae2d45295b42eac5df3095094a3f7cb1,,,,,,,,,,,,,
misc,misc,3ff93d9d0da2f554ec5de04a3e3c06a70e07ce6e,,,,,,,,,,,,,
marketing_sales,consulting,0c8b68342376a6a84c1792b9cf800271fb6e3e3a,,,,,,,,,,,,,
operations_supplychain,tech,d4cd2029998f717d89ab0e82127415679b2d98f0,,,,,,,,,,,,,
misc,nonprofit_ngo,705a5f1c8c793c19f9b3f7fa58f63d25d8f17e18,,,,,,,,,,,,,
misc,education,bb38199a4c18fa09e9daf4d33d532b964efe468a,,,,,,,,,,,,,
executive_or_management,misc,6bc405250b3ec6508f6b454515eccd304a8da242,,,,,,,,,,,,,
engineer,tech,28985444ba9f012d36d74678334352dd5f95e6e4,,,,,,,,,,,,,
marketing_sales,misc,bb15dc83bba0ee7092960abbafddea1f52a20b0b,,,,,,,,,,,,,
misc,misc,7f30eeb039707b1b64ae8471da13c92c387a5410,,,,,,,,,,,,,
executive_or_management,Unknown,efbc3910c1ab67a44ffe8601f004e0e4a9ce974d,,,,,,,,,,,,,
engineer,supplychain_manufacturing,2b2abe825d8486cf410a47cbbe26318c4ce56f90,,,,,,,,,,,,,
misc,misc,87d73d7ebb66d1d9f7447b069bbb2b8bcbe2a2f4,,,,,,,,,,,,,
misc,misc,d2d878318aaa8825d9e0e43b162ae0b33a9a90ca,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,3e0a9701ee6796753d601a8d9ba551fec1e9b8d3,,,,,,,,,,,,,
education,education,dbfb54497fe275982736b278a69ac0d6554469d0,,,,,,,,,,,,,
misc,tech,ef0a4531dbc7fd4b16765ea67bbbac66c496f392,,,,,,,,,,,,,
engineer,tech,4e32a64bff2dc06f797ff6492ec5844bf18bbfb9,,,,,,,,,,,,,
